id,season,gameDate,startTimeUTC,gamePeriod,awayTeamAbbr,awayTeamScore,homeTeamAbbr,homeTeamScore,H1,H2,H3,H4,H5,A1,A2,A3,A4,A5
2021010033,20212022,2021-09-30,2021-09-30T23:30:00Z,REG,PHI,2,BOS,4,3,1,0,0,0,1,0,1,0,1
2021010034,20212022,2021-09-30,2021-09-30T23:30:00Z,REG,BUF,2,DET,6,0,4,2,0,0,1,1,0,0,1
2021010035,20212022,2021-09-30,2021-10-01T01:00:00Z,REG,MIN,4,COL,6,2,1,3,0,0,2,2,0,0,1
2021010036,20212022,2021-09-30,2021-10-01T02:00:00Z,REG,VGK,1,LAK,3,1,1,1,0,0,0,0,1,0,1
2021010037,20212022,2021-09-30,2021-10-01T02:00:00Z,REG,SJS,3,ANA,1,1,0,0,0,0,1,1,1,0,1
2021010038,20212022,2021-10-01,2021-10-01T23:00:00Z,REG,PIT,2,BUF,1,0,1,0,0,0,1,1,0,0,1
2021010039,20212022,2021-10-01,2021-10-01T23:00:00Z,REG,NYR,1,NJD,7,3,1,3,0,0,1,0,0,0,1
2021010040,20212022,2021-10-01,2021-10-01T23:00:00Z,REG,DAL,3,FLA,6,4,1,1,0,0,0,1,2,0,1
2021010041,20212022,2021-10-01,2021-10-01T23:00:00Z,REG,CAR,5,TBL,8,1,2,5,0,0,2,1,2,0,1
2021010042,20212022,2021-10-01,2021-10-01T23:00:00Z,REG,MTL,2,OTT,7,2,4,1,0,0,1,1,0,0,1
2021010043,20212022,2021-10-01,2021-10-02T00:30:00Z,REG,STL,6,CHI,3,0,2,1,0,0,1,2,3,0,1
2021010044,20212022,2021-10-01,2021-10-02T01:00:00Z,REG,VAN,1,CGY,4,1,1,2,0,0,0,1,0,0,1
2021010045,20212022,2021-10-01,2021-10-02T02:00:00Z,REG,LAK,0,VGK,4,1,1,2,0,0,0,0,0,0,1
2021010046,20212022,2021-10-01,2021-10-02T02:00:00Z,OT,EDM,1,SEA,2,0,0,1,1,0,0,1,0,0,1
2021010047,20212022,2021-10-02,2021-10-02T22:00:00Z,REG,ANA,3,ARI,4,1,1,2,0,0,0,2,1,0,1
2021010048,20212022,2021-10-02,2021-10-02T23:00:00Z,REG,OTT,1,MTL,2,0,1,1,0,0,1,0,0,0,1
2021010049,20212022,2021-10-02,2021-10-02T23:00:00Z,REG,WSH,1,PHI,3,1,0,2,0,0,1,0,0,0,1
2021010050,20212022,2021-10-02,2021-10-02T23:00:00Z,REG,WPG,3,EDM,4,1,2,1,0,0,1,0,2,0,1
2021010051,20212022,2021-10-02,2021-10-02T23:00:00Z,OT,NYR,4,BOS,3,3,0,0,0,0,2,0,1,1,1
2021010052,20212022,2021-10-02,2021-10-02T23:00:00Z,REG,CBJ,1,DET,5,2,1,2,0,0,0,0,1,0,1
2021010053,20212022,2021-10-02,2021-10-02T18:00:00Z,OT,NJD,2,NYI,1,1,0,0,0,0,0,0,1,1,1
2021010054,20212022,2021-10-02,2021-10-03T00:00:00Z,REG,TBL,1,NSH,6,1,3,2,0,0,0,1,0,0,1
2021010055,20212022,2021-10-02,2021-10-03T00:00:00Z,REG,CHI,5,STL,1,1,0,0,0,0,2,2,1,0,1
2021010056,20212022,2021-10-02,2021-10-03T02:00:00Z,REG,CGY,4,SEA,1,0,1,0,0,0,1,2,1,0,1
2021010057,20212022,2021-10-03,2021-10-03T16:00:00Z,REG,DET,1,PIT,5,2,2,1,0,0,1,0,0,0,1
2021010058,20212022,2021-10-03,2021-10-03T23:00:00Z,REG,WPG,2,VAN,3,1,1,1,0,0,1,0,1,0,1
2021010059,20212022,2021-10-04,2021-10-04T23:00:00Z,OT,BOS,1,PHI,2,0,1,0,1,0,0,1,0,0,1
2021010060,20212022,2021-10-04,2021-10-04T23:00:00Z,REG,CBJ,5,BUF,3,1,0,2,0,0,2,3,0,0,1
2021010061,20212022,2021-10-04,2021-10-04T23:00:00Z,REG,WSH,1,NJD,4,1,1,2,0,0,0,1,0,0,1
2021010062,20212022,2021-10-04,2021-10-04T23:00:00Z,REG,TOR,3,OTT,1,0,1,0,0,0,0,1,2,0,1
2021010063,20212022,2021-10-04,2021-10-04T23:30:00Z,REG,CHI,6,DET,4,0,3,1,0,0,3,1,2,0,1
2021010064,20212022,2021-10-04,2021-10-05T00:00:00Z,REG,COL,1,MIN,3,0,2,1,0,0,0,0,1,0,1
2021010065,20212022,2021-10-04,2021-10-05T01:00:00Z,REG,CGY,3,EDM,4,0,2,2,0,0,2,1,0,0,1
2021010066,20212022,2021-10-04,2021-10-05T02:00:00Z,SO,ANA,3,SJS,2,0,1,1,0,0,1,1,0,0,1
2021010067,20212022,2021-10-05,2021-10-05T23:00:00Z,REG,MTL,2,TOR,6,3,2,1,0,0,2,0,0,0,1
2021010068,20212022,2021-10-05,2021-10-05T23:00:00Z,SO,BUF,4,PIT,5,0,1,3,0,0,2,1,1,0,1
2021010069,20212022,2021-10-05,2021-10-05T23:00:00Z,OT,NSH,3,CAR,2,1,0,1,0,0,1,1,0,1,1
2021010070,20212022,2021-10-05,2021-10-05T23:00:00Z,REG,PHI,0,NYI,3,2,0,1,0,0,0,0,0,0,1
2021010071,20212022,2021-10-05,2021-10-05T23:00:00Z,REG,FLA,3,TBL,2,0,1,1,0,0,1,0,2,0,1
2021010072,20212022,2021-10-05,2021-10-06T00:00:00Z,REG,STL,1,DAL,3,0,1,2,0,0,0,1,0,0,1
2021010073,20212022,2021-10-05,2021-10-06T01:00:00Z,REG,VGK,7,COL,4,0,2,2,0,0,2,2,3,0,1
2021010074,20212022,2021-10-05,2021-10-06T02:00:00Z,REG,SEA,4,VAN,0,0,0,0,0,0,0,3,1,0,1
2021010075,20212022,2021-10-05,2021-10-06T02:30:00Z,REG,ARI,4,LAK,1,1,0,0,0,0,1,0,3,0,1
2021010076,20212022,2021-10-06,2021-10-06T23:00:00Z,OT,WSH,4,BOS,3,1,1,1,0,0,0,2,1,1,1
2021010077,20212022,2021-10-06,2021-10-06T23:00:00Z,REG,NJD,2,NYR,6,1,4,1,0,0,0,1,1,0,1
2021010078,20212022,2021-10-06,2021-10-06T23:00:00Z,REG,DET,2,CBJ,4,2,0,2,0,0,0,0,2,0,1
2021010079,20212022,2021-10-06,2021-10-07T00:00:00Z,REG,CGY,2,WPG,3,2,0,1,0,0,0,2,0,0,1
2021010080,20212022,2021-10-06,2021-10-07T00:00:00Z,OT,STL,3,MIN,4,0,1,2,1,0,3,0,0,0,1
2021010081,20212022,2021-10-06,2021-10-07T02:00:00Z,REG,LAK,6,ANA,3,3,0,0,0,0,1,2,3,0,1
2021010082,20212022,2021-10-07,2021-10-07T23:00:00Z,SO,OTT,5,MTL,4,2,0,2,0,0,1,3,0,0,1
2021010084,20212022,2021-10-07,2021-10-07T23:00:00Z,REG,FLA,2,TBL,6,0,3,3,0,0,0,1,1,0,1
2021010085,20212022,2021-10-07,2021-10-07T23:30:00Z,REG,PIT,2,DET,4,1,1,2,0,0,0,1,1,0,1
2021010086,20212022,2021-10-07,2021-10-08T00:00:00Z,OT,CHI,2,MIN,3,1,0,1,1,0,0,0,2,0,1
2021010087,20212022,2021-10-07,2021-10-08T00:00:00Z,REG,COL,1,DAL,3,1,1,1,0,0,0,0,1,0,1
2021010088,20212022,2021-10-07,2021-10-08T01:00:00Z,REG,VAN,2,EDM,3,2,1,0,0,0,0,2,0,0,1
2021010089,20212022,2021-10-07,2021-10-08T02:00:00Z,REG,ARI,3,VGK,1,0,1,0,0,0,1,1,1,0,1
2021010090,20212022,2021-10-08,2021-10-08T23:00:00Z,REG,PHI,3,WSH,5,1,1,3,0,0,0,3,0,0,1
2021010091,20212022,2021-10-08,2021-10-09T00:00:00Z,REG,CBJ,3,STL,7,3,3,1,0,0,0,0,3,0,1
2021010092,20212022,2021-10-08,2021-10-09T01:00:00Z,REG,WPG,1,CGY,3,2,0,1,0,0,0,0,1,0,1
2021010093,20212022,2021-10-09,2021-10-09T19:00:00Z,REG,DET,1,BUF,3,0,2,1,0,0,0,1,0,0,1
2021010094,20212022,2021-10-09,2021-10-09T20:00:00Z,REG,CAR,3,NSH,4,0,3,1,0,0,1,0,2,0,1
2021010095,20212022,2021-10-09,2021-10-09T22:00:00Z,REG,TBL,4,FLA,2,0,2,0,0,0,0,1,3,0,1
2021010097,20212022,2021-10-09,2021-10-09T23:00:00Z,OT,PIT,4,CBJ,3,1,1,1,0,0,1,0,2,1,1
2021010098,20212022,2021-10-09,2021-10-09T23:00:00Z,REG,DAL,2,COL,4,1,1,2,0,0,0,1,1,0,1
2021010099,20212022,2021-10-09,2021-10-09T23:00:00Z,OT,NYR,5,NYI,4,1,0,3,0,0,1,1,2,1,1
2021010100,20212022,2021-10-09,2021-10-10T00:00:00Z,REG,VGK,0,SJS,4,2,1,1,0,0,0,0,0,0,1
2021010101,20212022,2021-10-09,2021-10-10T00:30:00Z,REG,MIN,1,CHI,5,2,2,1,0,0,1,0,0,0,1
2021010102,20212022,2021-10-09,2021-10-10T01:00:00Z,REG,EDM,3,VAN,2,0,0,2,0,0,2,1,0,0,1
2021010103,20212022,2021-10-09,2021-10-10T02:30:00Z,SO,ANA,4,LAK,3,1,1,1,0,0,1,1,1,0,1
2021010104,20212022,2021-10-03,2021-10-04T01:00:00Z,REG,ARI,3,DAL,6,2,1,3,0,0,1,2,0,0,1
2021020001,20212022,2021-10-12,2021-10-12T23:30:00Z,REG,PIT,6,TBL,2,0,0,2,0,0,0,2,4,0,1
2021020002,20212022,2021-10-12,2021-10-13T02:00:00Z,REG,SEA,3,VGK,4,2,1,1,0,0,0,2,1,0,1
2021020003,20212022,2021-10-13,2021-10-13T23:00:00Z,REG,MTL,1,TOR,2,1,0,1,0,0,1,0,0,0,1
2021020004,20212022,2021-10-13,2021-10-13T23:30:00Z,REG,NYR,1,WSH,5,1,2,2,0,0,0,0,1,0,1
2021020005,20212022,2021-10-13,2021-10-14T02:00:00Z,REG,CHI,2,COL,4,3,1,0,0,0,1,0,1,0,1
2021020006,20212022,2021-10-13,2021-10-14T02:00:00Z,SO,VAN,2,EDM,3,1,1,0,0,0,0,0,2,0,1
2021020007,20212022,2021-10-14,2021-10-14T23:00:00Z,REG,MTL,1,BUF,5,2,2,1,0,0,0,1,0,0,1
2021020008,20212022,2021-10-14,2021-10-14T23:00:00Z,REG,TOR,2,OTT,3,3,0,0,0,0,0,0,2,0,1
2021020009,20212022,2021-10-14,2021-10-14T23:30:00Z,OT,TBL,7,DET,6,1,3,2,0,0,0,3,3,1,1
2021020010,20212022,2021-10-14,2021-10-14T23:00:00Z,OT,PIT,4,FLA,5,1,1,2,1,0,0,2,2,0,1
2021020011,20212022,2021-10-14,2021-10-14T23:00:00Z,OT,DAL,3,NYR,2,0,2,0,0,0,1,1,0,1,1
2021020012,20212022,2021-10-14,2021-10-14T23:00:00Z,REG,NYI,3,CAR,6,2,2,2,0,0,1,2,0,0,1
2021020013,20212022,2021-10-14,2021-10-14T23:00:00Z,REG,ARI,2,CBJ,8,2,3,3,0,0,0,1,1,0,1
2021020014,20212022,2021-10-14,2021-10-15T00:00:00Z,REG,SEA,4,NSH,3,1,1,1,0,0,2,1,1,0,1
2021020015,20212022,2021-10-13,2021-10-14T02:00:00Z,REG,WPG,1,ANA,4,2,1,1,0,0,0,1,0,0,1
2021020016,20212022,2021-10-14,2021-10-15T02:30:00Z,REG,VGK,2,LAK,6,2,2,2,0,0,1,0,1,0,1
2021020017,20212022,2021-10-15,2021-10-15T23:00:00Z,OT,CHI,3,NJD,4,1,1,1,1,0,0,1,2,0,1
2021020018,20212022,2021-10-15,2021-10-15T23:00:00Z,SO,VAN,5,PHI,4,1,1,2,0,0,0,4,0,0,1
2021020019,20212022,2021-10-15,2021-10-16T02:00:00Z,REG,MIN,2,ANA,1,0,1,0,0,0,0,1,1,0,1
2021020020,20212022,2021-10-16,2021-10-16T23:00:00Z,REG,DAL,1,BOS,3,1,0,2,0,0,0,1,0,0,1
2021020021,20212022,2021-10-16,2021-10-16T17:00:00Z,SO,ARI,1,BUF,2,0,1,0,0,0,1,0,0,0,1
2021020022,20212022,2021-10-16,2021-10-16T23:00:00Z,REG,OTT,1,TOR,3,2,0,1,0,0,0,1,0,0,1
2021020023,20212022,2021-10-16,2021-10-16T23:00:00Z,REG,NYR,3,MTL,1,0,0,1,0,0,0,1,2,0,1
2021020024,20212022,2021-10-16,2021-10-16T23:00:00Z,REG,VAN,1,DET,3,1,1,1,0,0,0,1,0,0,1
2021020025,20212022,2021-10-16,2021-10-16T22:00:00Z,REG,NYI,1,FLA,5,1,2,2,0,0,0,0,1,0,1
2021020026,20212022,2021-10-16,2021-10-16T23:00:00Z,REG,CHI,2,PIT,5,4,1,0,0,0,0,1,1,0,1
2021020027,20212022,2021-10-16,2021-10-16T23:00:00Z,OT,TBL,2,WSH,1,0,1,0,0,0,0,0,1,1,1
2021020028,20212022,2021-10-16,2021-10-16T23:00:00Z,OT,SEA,1,CBJ,2,0,0,1,1,0,0,1,0,0,1
2021020029,20212022,2021-10-16,2021-10-17T00:00:00Z,REG,CAR,3,NSH,2,0,1,1,0,0,1,0,2,0,1
2021020030,20212022,2021-10-16,2021-10-17T01:00:00Z,REG,STL,5,COL,3,0,1,2,0,0,1,2,2,0,1
2021020031,20212022,2021-10-16,2021-10-17T02:00:00Z,REG,CGY,2,EDM,5,2,1,2,0,0,0,1,1,0,1
2021020032,20212022,2021-10-16,2021-10-17T02:30:00Z,REG,MIN,3,LAK,2,0,1,1,0,0,0,3,0,0,1
2021020033,20212022,2021-10-16,2021-10-17T02:00:00Z,REG,WPG,3,SJS,4,0,2,2,0,0,1,1,1,0,1
2021020034,20212022,2021-10-17,2021-10-17T21:00:00Z,REG,DAL,2,OTT,3,1,2,0,0,0,1,0,1,0,1
2021020035,20212022,2021-10-18,2021-10-18T23:00:00Z,OT,NYR,2,TOR,1,0,1,0,0,0,1,0,0,1,1
2021020036,20212022,2021-10-18,2021-10-18T23:00:00Z,REG,SEA,1,PHI,6,3,2,1,0,0,0,1,0,0,1
2021020037,20212022,2021-10-18,2021-10-19T01:30:00Z,OT,ANA,3,CGY,2,1,1,0,0,0,1,0,1,1,1
2021020038,20212022,2021-10-18,2021-10-19T02:00:00Z,REG,STL,7,ARI,4,1,1,2,0,0,1,5,1,0,1
2021020039,20212022,2021-10-19,2021-10-19T23:00:00Z,REG,VAN,2,BUF,5,1,1,3,0,0,2,0,0,0,1
2021020040,20212022,2021-10-19,2021-10-19T23:00:00Z,REG,SJS,5,MTL,0,0,0,0,0,0,3,1,1,0,1
2021020041,20212022,2021-10-19,2021-10-19T23:30:00Z,REG,CBJ,1,DET,4,0,0,4,0,0,0,0,1,0,1
2021020042,20212022,2021-10-19,2021-10-19T23:00:00Z,REG,FLA,4,TBL,1,0,0,1,0,0,0,1,3,0,1
2021020043,20212022,2021-10-19,2021-10-19T23:00:00Z,REG,SEA,2,NJD,4,2,1,1,0,0,0,1,1,0,1
2021020044,20212022,2021-10-19,2021-10-19T23:00:00Z,SO,DAL,2,PIT,1,0,1,0,0,0,1,0,0,0,1
2021020045,20212022,2021-10-19,2021-10-19T23:00:00Z,REG,COL,3,WSH,6,2,2,2,0,0,1,1,1,0,1
2021020046,20212022,2021-10-19,2021-10-20T00:00:00Z,REG,NYI,4,CHI,1,0,0,1,0,0,0,1,3,0,1
2021020047,20212022,2021-10-19,2021-10-20T00:00:00Z,REG,LAK,1,NSH,2,0,0,2,0,0,0,1,0,0,1
2021020048,20212022,2021-10-19,2021-10-20T00:00:00Z,OT,WPG,5,MIN,6,2,1,2,1,0,2,1,2,0,1
2021020049,20212022,2021-10-19,2021-10-20T01:00:00Z,REG,ANA,5,EDM,6,3,0,3,0,0,2,2,1,0,1
2021020050,20212022,2021-10-20,2021-10-20T23:30:00Z,REG,BOS,3,PHI,6,2,1,3,0,0,1,2,0,0,1
2021020051,20212022,2021-10-20,2021-10-21T02:00:00Z,REG,STL,3,VGK,1,1,0,0,0,0,0,1,2,0,1
2021020052,20212022,2021-10-21,2021-10-21T23:00:00Z,REG,CAR,4,MTL,1,0,1,0,0,0,0,2,2,0,1
2021020053,20212022,2021-10-21,2021-10-21T23:00:00Z,REG,SJS,2,OTT,1,1,0,0,0,0,0,2,0,0,1
2021020054,20212022,2021-10-21,2021-10-21T23:30:00Z,REG,CGY,3,DET,0,0,0,0,0,0,2,0,1,0,1
2021020055,20212022,2021-10-21,2021-10-21T23:00:00Z,REG,COL,1,FLA,4,1,2,1,0,0,1,0,0,0,1
2021020056,20212022,2021-10-21,2021-10-21T23:00:00Z,REG,WSH,4,NJD,1,0,0,1,0,0,2,1,1,0,1
2021020057,20212022,2021-10-21,2021-10-21T23:00:00Z,OT,NYI,2,CBJ,3,0,2,0,1,0,0,1,1,0,1
2021020058,20212022,2021-10-21,2021-10-22T00:30:00Z,REG,VAN,4,CHI,1,1,0,0,0,0,1,2,1,0,1
2021020059,20212022,2021-10-21,2021-10-22T00:00:00Z,REG,NYR,3,NSH,1,0,1,0,0,0,1,0,2,0,1
2021020060,20212022,2021-10-21,2021-10-22T00:00:00Z,REG,ANA,1,WPG,5,1,1,3,0,0,1,0,0,0,1
2021020061,20212022,2021-10-21,2021-10-22T02:00:00Z,REG,EDM,5,ARI,1,0,0,1,0,0,1,2,2,0,1
2021020062,20212022,2021-10-22,2021-10-22T23:00:00Z,REG,BOS,4,BUF,1,0,0,1,0,0,2,1,1,0,1
2021020063,20212022,2021-10-22,2021-10-22T22:00:00Z,REG,SJS,5,TOR,3,0,2,1,0,0,0,3,2,0,1
2021020064,20212022,2021-10-22,2021-10-23T00:30:00Z,OT,LAK,2,DAL,3,1,0,1,1,0,1,1,0,0,1
2021020065,20212022,2021-10-22,2021-10-23T02:00:00Z,REG,EDM,5,VGK,3,1,1,1,0,0,1,2,2,0,1
2021020066,20212022,2021-10-23,2021-10-23T23:00:00Z,REG,DET,1,MTL,6,2,3,1,0,0,1,0,0,0,1
2021020067,20212022,2021-10-23,2021-10-23T17:00:00Z,REG,NYR,3,OTT,2,1,0,1,0,0,0,0,3,0,1
2021020068,20212022,2021-10-23,2021-10-23T23:00:00Z,SO,COL,4,TBL,3,0,1,2,0,0,1,1,1,0,1
2021020069,20212022,2021-10-23,2021-10-23T23:00:00Z,OT,BUF,1,NJD,2,0,0,1,1,0,1,0,0,0,1
2021020070,20212022,2021-10-23,2021-10-23T23:00:00Z,REG,FLA,4,PHI,2,0,2,0,0,0,1,1,2,0,1
2021020071,20212022,2021-10-23,2021-10-23T23:00:00Z,REG,TOR,1,PIT,7,1,4,2,0,0,1,0,0,0,1
2021020072,20212022,2021-10-23,2021-10-23T17:00:00Z,OT,CGY,4,WSH,3,0,3,0,0,0,3,0,0,1,1
2021020073,20212022,2021-10-23,2021-10-23T23:00:00Z,REG,CAR,5,CBJ,1,0,1,0,0,0,2,1,2,0,1
2021020074,20212022,2021-10-23,2021-10-24T00:00:00Z,REG,LAK,3,STL,7,2,3,2,0,0,1,0,2,0,1
2021020075,20212022,2021-10-23,2021-10-23T22:00:00Z,OT,ANA,3,MIN,4,2,1,0,1,0,2,1,0,0,1
2021020076,20212022,2021-10-23,2021-10-23T23:00:00Z,REG,NSH,4,WPG,6,1,3,2,0,0,1,1,2,0,1
2021020077,20212022,2021-10-23,2021-10-24T01:00:00Z,REG,NYI,3,ARI,0,0,0,0,0,0,1,1,1,0,1
2021020078,20212022,2021-10-23,2021-10-24T02:00:00Z,REG,VAN,4,SEA,2,1,0,1,0,0,0,1,3,0,1
2021020079,20212022,2021-10-24,2021-10-24T17:00:00Z,REG,SJS,3,BOS,4,3,1,0,0,0,1,0,2,0,1
2021020080,20212022,2021-10-24,2021-10-24T23:00:00Z,REG,DET,6,CHI,3,1,1,1,0,0,1,4,1,0,1
2021020081,20212022,2021-10-24,2021-10-24T22:00:00Z,REG,NSH,5,MIN,2,0,2,0,0,0,3,2,0,0,1
2021020082,20212022,2021-10-24,2021-10-25T02:00:00Z,REG,NYI,2,VGK,0,0,0,0,0,0,1,0,1,0,1
2021020083,20212022,2021-10-25,2021-10-25T23:00:00Z,REG,TBL,1,BUF,5,1,1,3,0,0,1,0,0,0,1
2021020084,20212022,2021-10-25,2021-10-25T23:00:00Z,REG,WSH,7,OTT,5,1,3,1,0,0,4,2,1,0,1
2021020085,20212022,2021-10-25,2021-10-25T23:00:00Z,REG,ARI,3,FLA,5,1,2,2,0,0,1,0,2,0,1
2021020086,20212022,2021-10-25,2021-10-25T23:00:00Z,REG,CGY,5,NYR,1,0,0,1,0,0,1,1,3,0,1
2021020087,20212022,2021-10-25,2021-10-25T23:00:00Z,REG,TOR,1,CAR,4,0,3,1,0,0,1,0,0,0,1
2021020088,20212022,2021-10-25,2021-10-25T23:00:00Z,REG,DAL,1,CBJ,4,1,1,2,0,0,0,0,1,0,1
2021020089,20212022,2021-10-25,2021-10-26T00:00:00Z,REG,LAK,0,STL,3,0,0,3,0,0,0,0,0,0,1
2021020090,20212022,2021-10-26,2021-10-26T23:00:00Z,REG,CGY,5,NJD,3,0,1,2,0,0,4,0,1,0,1
2021020091,20212022,2021-10-26,2021-10-26T23:00:00Z,REG,TBL,5,PIT,1,0,0,1,0,0,0,3,2,0,1
2021020092,20212022,2021-10-26,2021-10-27T00:30:00Z,REG,SJS,1,NSH,3,1,1,1,0,0,0,0,1,0,1
2021020093,20212022,2021-10-26,2021-10-27T00:00:00Z,REG,VGK,3,COL,1,0,1,0,0,0,2,0,1,0,1
2021020094,20212022,2021-10-26,2021-10-27T02:00:00Z,REG,MIN,3,VAN,2,0,1,1,0,0,1,1,1,0,1
2021020095,20212022,2021-10-26,2021-10-27T02:00:00Z,REG,WPG,4,ANA,3,0,1,2,0,0,0,1,3,0,1
2021020096,20212022,2021-10-26,2021-10-27T02:00:00Z,REG,MTL,1,SEA,5,2,2,1,0,0,1,0,0,0,1
2021020097,20212022,2021-10-27,2021-10-27T23:00:00Z,REG,BOS,1,FLA,4,1,1,2,0,0,1,0,0,0,1
2021020098,20212022,2021-10-27,2021-10-27T23:00:00Z,OT,DET,3,WSH,2,1,1,0,0,0,0,1,1,1,1
2021020099,20212022,2021-10-27,2021-10-27T23:30:00Z,OT,TOR,3,CHI,2,2,0,0,0,0,0,1,1,1,1
2021020100,20212022,2021-10-27,2021-10-28T00:30:00Z,OT,VGK,3,DAL,2,1,1,0,0,0,1,0,1,1,1
2021020101,20212022,2021-10-27,2021-10-28T02:00:00Z,REG,PHI,5,EDM,3,2,1,0,0,0,3,0,2,0,1
2021020102,20212022,2021-10-28,2021-10-28T23:00:00Z,REG,ARI,1,TBL,5,3,1,1,0,0,0,0,1,0,1
2021020103,20212022,2021-10-28,2021-10-28T23:00:00Z,REG,CGY,4,PIT,0,0,0,0,0,0,1,0,3,0,1
2021020104,20212022,2021-10-28,2021-10-28T23:00:00Z,REG,BOS,0,CAR,3,1,1,1,0,0,0,0,0,0,1
2021020105,20212022,2021-10-28,2021-10-29T00:00:00Z,REG,COL,4,STL,3,1,0,2,0,0,1,2,1,0,1
2021020106,20212022,2021-10-28,2021-10-29T02:00:00Z,REG,PHI,2,VAN,1,1,0,0,0,0,2,0,0,0,1
2021020107,20212022,2021-10-28,2021-10-29T02:00:00Z,OT,BUF,4,ANA,3,0,2,1,0,0,1,2,0,1,1
2021020108,20212022,2021-10-28,2021-10-29T02:30:00Z,REG,WPG,3,LAK,2,1,1,0,0,0,1,0,2,0,1
2021020109,20212022,2021-10-28,2021-10-29T02:30:00Z,REG,MTL,4,SJS,0,0,0,0,0,0,1,2,1,0,1
2021020110,20212022,2021-10-28,2021-10-29T02:00:00Z,REG,MIN,1,SEA,4,1,1,2,0,0,1,0,0,0,1
2021020111,20212022,2021-10-29,2021-10-29T23:00:00Z,OT,FLA,3,DET,2,0,1,1,0,0,2,0,0,1,1
2021020112,20212022,2021-10-29,2021-10-29T23:00:00Z,REG,CBJ,0,NYR,4,2,0,2,0,0,0,0,0,0,1
2021020113,20212022,2021-10-29,2021-10-29T23:00:00Z,REG,ARI,0,WSH,2,0,0,2,0,0,0,0,0,0,1
2021020114,20212022,2021-10-29,2021-10-29T23:00:00Z,REG,CHI,3,CAR,6,4,2,0,0,0,2,0,1,0,1
2021020115,20212022,2021-10-29,2021-10-30T00:30:00Z,REG,OTT,4,DAL,1,0,1,0,0,0,2,1,1,0,1
2021020116,20212022,2021-10-29,2021-10-30T00:00:00Z,SO,ANA,4,VGK,5,1,1,2,0,0,0,1,3,0,1
2021020117,20212022,2021-10-30,2021-10-30T23:00:00Z,SO,FLA,2,BOS,3,1,0,1,0,0,0,1,1,0,1
2021020118,20212022,2021-10-30,2021-10-30T23:00:00Z,REG,DET,4,TOR,5,1,1,3,0,0,0,1,3,0,1
2021020119,20212022,2021-10-30,2021-10-30T23:00:00Z,REG,NJD,4,PIT,2,1,0,1,0,0,1,1,2,0,1
2021020120,20212022,2021-10-30,2021-10-31T00:00:00Z,REG,CHI,0,STL,1,0,0,1,0,0,0,0,0,0,1
2021020121,20212022,2021-10-30,2021-10-30T17:30:00Z,SO,NYI,2,NSH,3,0,1,1,0,0,1,1,0,0,1
2021020122,20212022,2021-10-30,2021-10-31T01:00:00Z,REG,MIN,1,COL,4,1,1,2,0,0,0,1,0,0,1
2021020123,20212022,2021-10-30,2021-10-31T02:00:00Z,REG,PHI,0,CGY,4,0,1,3,0,0,0,0,0,0,1
2021020124,20212022,2021-10-30,2021-10-31T02:00:00Z,REG,EDM,2,VAN,1,0,0,1,0,0,1,1,0,0,1
2021020125,20212022,2021-10-30,2021-10-30T20:00:00Z,REG,MTL,2,LAK,5,0,2,3,0,0,1,0,1,0,1
2021020126,20212022,2021-10-30,2021-10-30T23:00:00Z,OT,WPG,1,SJS,2,0,1,0,1,0,0,0,1,0,1
2021020127,20212022,2021-10-31,2021-10-31T21:00:00Z,SO,CBJ,4,NJD,3,1,2,0,0,0,2,0,1,0,1
2021020128,20212022,2021-10-31,2021-10-31T17:00:00Z,REG,ARI,1,CAR,2,0,1,1,0,0,1,0,0,0,1
2021020129,20212022,2021-10-31,2021-10-31T20:00:00Z,REG,MTL,2,ANA,4,2,0,2,0,0,1,1,0,0,1
2021020130,20212022,2021-10-31,2021-10-31T20:00:00Z,REG,BUF,2,LAK,3,0,1,2,0,0,0,2,0,0,1
2021020131,20212022,2021-10-31,2021-11-01T01:00:00Z,REG,NYR,3,SEA,1,0,1,0,0,0,1,0,2,0,1
2021020132,20212022,2021-11-01,2021-11-01T23:00:00Z,REG,WSH,2,TBL,3,0,2,1,0,0,1,0,1,0,1
2021020133,20212022,2021-11-01,2021-11-02T00:00:00Z,REG,OTT,1,CHI,5,1,1,3,0,0,0,0,1,0,1
2021020134,20212022,2021-11-01,2021-11-02T01:30:00Z,REG,SEA,2,EDM,5,2,1,2,0,0,1,1,0,0,1
2021020135,20212022,2021-11-02,2021-11-02T23:00:00Z,REG,VGK,0,TOR,4,1,2,1,0,0,0,0,0,0,1
2021020136,20212022,2021-11-02,2021-11-02T23:00:00Z,REG,DET,0,MTL,3,2,0,1,0,0,0,0,0,0,1
2021020137,20212022,2021-11-02,2021-11-02T23:00:00Z,REG,ARI,0,PHI,3,0,0,3,0,0,0,0,0,0,1
2021020138,20212022,2021-11-02,2021-11-03T00:00:00Z,OT,OTT,4,MIN,5,3,1,0,1,0,1,3,0,0,1
2021020139,20212022,2021-11-02,2021-11-03T00:00:00Z,SO,DAL,3,WPG,4,1,2,0,0,0,1,0,2,0,1
2021020140,20212022,2021-11-02,2021-11-03T01:00:00Z,OT,NSH,3,CGY,2,1,0,1,0,0,2,0,0,1,1
2021020141,20212022,2021-11-02,2021-11-03T02:00:00Z,OT,NYR,2,VAN,3,0,0,2,1,0,0,2,0,0,1
